Scaled_FoulsDrawnLeadingToShotAttempt,Scaled_DribblesWinningPerc,Scaled_CarriesThatReachesCloseToOpponentGoal(DistTravelled>10Yards),Scaled_TouchesInAtt1/3rd,Scaled_ShotCreatingActionsPer90Min,Scaled_NonPenaltyExpectedGoals,Scaled_SetPiecesPasses,Scaled_TacklesWon,Scaled_TouchesInDefensive1/3rd,Scaled_NonPenaltyGoals-NonPenaltyXG,Scaled_FoulsDrawn,Scaled_SucessfulTakeOns%,Scaled_TimesTackledByADefDuringTakeOn%,Scaled_Interceptions,Scaled_ShortPassesCompleted%,Scaled_InswingingCorners,Scaled_Clearances,Scaled_ThroughBalls,Scaled_TotalPassingDistance,Scaled_PassesIntoPenaltyArea,Scaled_TackleWon,Scaled_Shots,Scaled_ShortPassesCompleted,Scaled_TouchesInMid1/3rd,Scaled_ShotsAttemptLeadingToGoal,Scaled_TouchesInDefensivePenaltyArea,Scaled_SuccessfulTakeOnsLeadingToShotAttempt,Scaled_GoalCreationAccuracy,Scaled_Goals/Shot,Scaled_DistanceTravelledInCarries(Yards),Scaled_Goals,Scaled_TacklesinAtt3rd,Scaled_InGamePasses,Scaled_Switches,Scaled_PassesBlocked,Scaled_CarriesInFinalThird,Scaled_Goals-XG,Scaled_ShotsOnTarget%,Scaled_DistanceTravelledInCarries(Yards)TowardsOpponentGoal,Scaled_TacklesinMid3rd,Scaled_FoulsCommited,Scaled_Goals/ShotOnTarget,Scaled_AverageShotDistance,Scaled_Crosses,Scaled_TacklesAttempted,Scaled_CarriesInPenaltyArea,Scaled_MediumPassesCompleted,Scaled_AerialDuelWinningPercentage,Scaled_SetpiecesLeadingToGoal,Scaled_InPlayPassesThatLeadToShotAttempt,Scaled_AerialDuelWon,Scaled_OutswingingCorners,Scaled_Tackles+Interception,Scaled_LongPassesAttempted,Scaled_LongPassesCompleted%,Scaled_PassesCompleted,Scaled_SetpiecesLeadingToShotAttempt,Scaled_InPlayPassesLeadingToGoal,Scaled_CornersTaken,Scaled_TouchesInAttackingPenaltyArea,Scaled_TacklesinDef3rd,Scaled_NumberOfCarries,Scaled_BallsRecovered,Player,Club,Position,Cluster,Sum
0,0.767,0.1171875,0.110759494,0.005,0.077419355,0.13960114,0.263736264,0.559306142,0.319148936,0.151079137,0.545,0.227,0.266666667,0.961,0,0.485714286,0.071428571,0.468351473,0.055944056,0.263736264,0.117647059,0.409621672,0.389211335,0,0.195433177,0,0,0.13,0.473309609,0.068181818,0.12,0.479296527,0.126436782,0.266666667,0.12195122,0.322751323,0.25,0.456985175,0.142857143,0.227722772,0.5,0.180722892,0.035532995,0.217105263,0.017142857,0.618010594,0.699,0,0.066666667,0.347826087,0,0.257575758,0.137030995,0.512,0.481736243,0,0,0,0.075471698,0.229885057,0.51434949,0.482315113,Axel Disasi,Chelsea,DF,0,15.52552327
0.368421053,0.313,0.234375,0.365822785,0.046444444,0.396774194,0.037037037,0.285714286,0.041256446,0.324468085,0.45323741,0.553,0.342,0.2,0.857,0,0.057142857,0.142857143,0.121509455,0.300699301,0.285714286,0.524509804,0.17888837,0.16217139,0.285714286,0.013431833,0.235294118,0.005666667,0.15,0.282259127,0.363636364,0.28,0.17141585,0.034482759,0.2,0.262195122,0.328042328,0.393,0.216210367,0.228571429,0.455445545,0.38,0.275100402,0.139593909,0.210526316,0.12,0.11241907,0.528,0,0.358974359,0.183574879,0.048192771,0.237373737,0.034257749,0.643,0.148956357,0.051948052,0.291666667,0.022222222,0.455974843,0.103448276,0.247130102,0.327974277,Cody Gakpo,Liverpool,"FW,MF",0,15.41774312
0.842105263,0.357,0.33203125,0.341772152,0.032777778,0.506451613,0.022792023,0.197802198,0.047351149,0.25,0.424460432,0.592,0.276,0.055555556,0.781,0,0.104761905,0.095238095,0.08939369,0.153846154,0.197802198,0.465686275,0.168145726,0.173438033,0,0.019476158,0.235294118,0.005777778,0.16,0.284895216,0.340909091,0.28,0.164514693,0.045977011,0.055555556,0.262195122,0.253968254,0.358,0.239043394,0.142857143,0.405940594,0.44,0.218875502,0.060913706,0.177631579,0.257142857,0.069452619,0.6,0,0.333333333,0.391304348,0,0.161616162,0.022022838,0.667,0.129743833,0,0.416666667,0,0.619496855,0.114942529,0.201530612,0.286173633,Marcus Thuram,Inter,FW,0,14.92966269
0.105263158,0.403,0.08984375,0.228481013,0.023333333,0.041935484,0.259259259,0.318681319,0.300046882,0.377659574,0.136690647,0.346,0.577,0.211111111,0.904,0,0.30952381,0.119047619,0.329471746,0.118881119,0.318681319,0.078431373,0.282578234,0.304540799,0,0.089321692,0.029411765,0.001111111,0.13,0.240345328,0.045454545,0.44,0.326135352,0.137931034,0.211111111,0.115853659,0.380952381,0.375,0.19337734,0.271428571,0.316831683,0.33,0.299196787,0.088832487,0.368421053,0.022857143,0.383166569,0.568,0,0.266666667,0.120772947,0,0.358585859,0.146003263,0.592,0.330170778,0.090909091,0.083333333,0,0.103773585,0.298850575,0.307079082,0.273311897,Matteo Darmian,Inter,"DF,FW",0,14.51965824
0,0.618,0.09765625,0.060126582,0.011555556,0.012903226,0.146723647,0.21978022,0.390998594,0.372340426,0.007194245,0.714,0.286,0.3,0.954,0,0.342857143,0,0.403845097,0.06993007,0.21978022,0.044117647,0.25875759,0.320245818,0,0.136333109,0,0.001,0.11,0.368459207,0.022727273,0.04,0.348619768,0.287356322,0.3,0.12195122,0.375661376,0.111,0.325722324,0.085714286,0.138613861,1,0.295180723,0.012690355,0.197368421,0.005714286,0.473219541,0.6,0,0.112820513,0.115942029,0,0.287878788,0.163947798,0.821,0.364563567,0,0.083333333,0,0.040880503,0.264367816,0.370854592,0.321543408,Niklas Süle,Dortmund,DF,0,14.15527675
0.210526316,0.333,0.3828125,0.364556962,0.037555556,0.374193548,0.032763533,0.087912088,0.051101735,0.468085106,0.258992806,0.462,0.415,0.022222222,0.841,0,0.061904762,0.19047619,0.097309257,0.293706294,0.087912088,0.480392157,0.152732368,0.120860362,0.428571429,0.010073875,0.264705882,0.006222222,0.15,0.336496639,0.340909091,0.12,0.146705254,0.045977011,0.022222222,0.402439024,0.470899471,0.5,0.281246618,0.085714286,0.138613861,0.31,0.309236948,0.126903553,0.092105263,0.314285714,0.082401413,0.31,0,0.282051282,0.043478261,0,0.080808081,0.030995106,0.553,0.1221537,0,0.25,0.022222222,0.459119497,0.057471264,0.230229592,0.292604502,Donyell Malen,Dortmund,FW,0,13.54687913
0.105263158,0.566,0.03515625,0.124683544,0.027888889,0.041935484,0.028490028,0.373626374,0.124706985,0.377659574,0.122302158,0.818,0.182,0.277777778,0.877,0,0.195238095,0.071428571,0.18946515,0.160839161,0.373626374,0.12745098,0.183559085,0.249573233,0,0.038952317,0.058823529,0.003888889,0.08,0.161394491,0.045454545,0.08,0.213045414,0.08045977,0.277777778,0.079268293,0.380952381,0.385,0.13061357,0.228571429,0.207920792,0.2,0.419678715,0.012690355,0.322368421,0.011428571,0.209535021,0.638,0,0.220512821,0.178743961,0,0.363636364,0.066884176,0.732,0.196394687,0.012987013,0.208333333,0,0.044025157,0.356321839,0.180165816,0.36977492,Amadou Haidara,RB Leipzig,"MF,DF",0,12.82927524
0,0.4,0.26953125,0.28164557,0.025222222,0.016129032,0.206552707,0.21978022,0.164088139,0.367021277,0.115107914,0.474,0.474,0.233333333,0.939,0,0.161904762,0.047619048,0.198727463,0.118881119,0.21978022,0.044117647,0.289584306,0.193581427,0,0.030221625,0.058823529,0.003777778,0.11,0.295439568,0.022727273,0.08,0.229964381,0.045977011,0.233333333,0.213414634,0.37037037,0.111,0.262850341,0.171428571,0.099009901,1,0.393574297,0.192893401,0.171052632,0.034285714,0.195997646,0.333,0,0.194871795,0.038647343,0,0.232323232,0.05954323,0.452,0.238614801,0,0.25,0,0.088050314,0.137931034,0.267219388,0.366559486,Fran Garcia,Real Madrid,DF,0,12.44451028
0.315789474,0.333,0.15234375,0.27278481,0.043444444,0.229032258,0.045584046,0.10989011,0.027191749,0.494680851,0.179856115,0.438,0.438,0.055555556,0.828,0.016949153,0.042857143,0.071428571,0.101459433,0.216783217,0.10989011,0.308823529,0.119570294,0.103448276,0.142857143,0.005372733,0.147058824,0.007555556,0.17,0.152563596,0.25,0.12,0.127114871,0.068965517,0.055555556,0.158536585,0.497354497,0.381,0.105724489,0.1,0.118811881,0.46,0.317269076,0.131979695,0.085526316,0.12,0.087698646,0.364,0,0.246153846,0.038647343,0.060240964,0.090909091,0.046492659,0.754,0.110768501,0.051948052,0.291666667,0.083333333,0.235849057,0.034482759,0.149553571,0.147909968,Ferrán Torres,Barcelona,FW,0,11.57126368
0.105263158,0.263,0.109375,0.199367089,0.024333333,0.338709677,0.027065527,0.065934066,0.038443507,0.632978723,0.100719424,0.489,0.467,0.044444444,0.732,0,0.142857143,0.095238095,0.0454458,0.076923077,0.065934066,0.333333333,0.081737506,0.096620007,0,0.022834117,0.205882353,0.004666667,0.26,0.113351786,0.409090909,0.24,0.088379341,0,0.044444444,0.097560976,0.634920635,0.544,0.082350395,0.128571429,0.198019802,0.49,0.246987952,0.015228426,0.111842105,0.102857143,0.038257799,0.535,0,0.169230769,0.222222222,0,0.106060606,0.01141925,0.5,0.065939279,0,0.291666667,0,0.317610063,0.022988506,0.116709184,0.125401929,Benjamin Šeško,RB Leipzig,FW,0,11.13921773
0,1,0,0,0.001666667,0,0.306267806,0.010989011,0.638537271,0.340425532,0.028776978,,,0,0.987,0,0.057142857,0,0.346938215,0,0.010989011,0,0.141989724,0.016729259,0,0.664875756,0,0,,0.298668776,0,0,0.25556545,0.022988506,0,0,0.343915344,,0.270208852,0,0,,,0,0.006578947,0,0.287816363,0.778,0,0.025641026,0.033816425,0,0.005050505,0.45187602,0.422,0.2443074,0.012987013,0,0,0,0.011494253,0.306122449,0.160771704,David Raya,Arsenal,GK,0,8.490137119
0,0.625,0.05078125,0.070253165,0.009,0.003225806,0.031339031,0.065934066,0.035630567,0.335106383,0.129496403,0.333,0.667,0.077777778,0.863,0,0.052380952,0,0.037406552,0.027972028,0.065934066,0.034313725,0.041102289,0.033799932,0,0.009402283,0,0.001333333,0.14,0.048767629,0.022727273,0.08,0.04430098,0,0.077777778,0.036585366,0.338624339,0.143,0.032788659,0.028571429,0.04950495,1,0.347389558,0.045685279,0.046052632,0.034285714,0.031783402,0.625,0,0.030769231,0.048309179,0,0.065656566,0.021207178,0.654,0.038187856,0,0.041666667,0,0.056603774,0.034482759,0.050701531,0.106109325,Ridgeciano Haps,Genoa,DF,0,7.92072866
0.052631579,0.333,0.03515625,0.039873418,0.032777778,0.032258065,0.004273504,0.087912088,0.015939991,0.393617021,0.064748201,0.429,0.286,0.088888889,0.857,0,0.028571429,0.023809524,0.033435026,0.013986014,0.087912088,0.024509804,0.030826716,0.045066576,0,0.006044325,0.029411765,0.002555556,0.4,0.063266113,0.045454545,0.12,0.03984862,0.022988506,0.088888889,0.036585366,0.396825397,0.4,0.041337518,0.028571429,0.138613861,1,0.315261044,0.010152284,0.032894737,0,0.03884638,0.385,0,0.056410256,0.024154589,0,0.050505051,0.013866232,0.647,0.036527514,0,0.041666667,0,0.022012579,0,0.056760204,0.028938907,Orel Mangala,Lyon,MF,0,7.661582292
0.052631579,0.4,0.046875,0.041139241,0.041888889,0.003225806,0.035612536,0.043956044,0.019690577,0.388297872,0.028776978,0.368,0.526,0.022222222,0.867,0.008474576,0.023809524,0,0.023581794,0.013986014,0.043956044,0.009803922,0.024287716,0.027313076,0,0.00402955,0.029411765,0.008333333,0.5,0.049228944,0.022727273,0.08,0.026046305,0.011494253,0.022222222,0.06097561,0.391534392,0.5,0.044259279,0.014285714,0.069306931,1,0.419678715,0.045685279,0.039473684,0.005714286,0.023543261,0.333,0,0.030769231,0.004830918,0.012048193,0.04040404,0.015497553,0.526,0.024667932,0.012987013,0.083333333,0.011111111,0.01572327,0.034482759,0.037627551,0.028938907,Nadir Zortea,Atalanta,DF,0,7.639902016
0.052631579,0.333,0.08984375,0.084177215,0.038,0.109677419,0.004273504,0.054945055,0.009845288,0.265957447,0.071942446,0.429,0.571,0.044444444,0.773,0,0.004761905,0.047619048,0.016806838,0.027972028,0.054945055,0.083333333,0.023820645,0.02970297,0,0.001343183,0.147058824,0.012666667,0.12,0.084816133,0.045454545,0.2,0.029385574,0.011494253,0.044444444,0.054878049,0.26984127,0.529,0.063413051,0.028571429,0.079207921,0.22,0.259036145,0.012690355,0.052631579,0.085714286,0.015303119,0.37,0,0.066666667,0.048309179,0,0.055555556,0.005709625,0.571,0.020872865,0,0.125,0,0.135220126,0.011494253,0.056122449,0.083601286,Mama Samba Baldé,Lyon,"FW,MF",0,7.137202801
0.052631579,0.5,0.02734375,0.023417722,0.018666667,0.006451613,0,0.010989011,0.000468823,0.382978723,0.007194245,0,1,0.011111111,0.958,0,0,0,0.004796064,0.006993007,0.010989011,0.014705882,0.010742644,0.003414135,0,0,0,0.009333333,0.33,0.012719125,0.022727273,0.04,0.007346394,0,0.011111111,0.006097561,0.386243386,0.333,0.014825235,0,0.00990099,1,0.265060241,0.002538071,0.006578947,0.034285714,0.002354326,0.5,0,0.005128205,0.004830918,0,0.01010101,0.000815661,1,0.00711575,0,0,0,0.028301887,0,0.011160714,0.009646302,Micah Hamilton,Manchester City,FW,0,7.122116141
0,1,0.03125,0.035443038,0.037888889,0.003225806,0.018518519,0.032967033,0.016408814,0.335106383,0.007194245,0.4,0.6,0.011111111,0.914,0,0.033333333,0,0.018689534,0.041958042,0.032967033,0.009803922,0.024754787,0.014339365,0,0.004701142,0,0.010777778,0,0.031962568,0,0.08,0.021371327,0,0.011111111,0.036585366,0.338624339,0.5,0.033221513,0,0.02970297,0,0.399598394,0.017766497,0.026315789,0.011428571,0.016480283,0.4,0,0.025641026,0.009661836,0,0.02020202,0.006525285,0.75,0.020872865,0.012987013,0.083333333,0.005555556,0.025157233,0.022988506,0.025191327,0.032154341,Arthur,Leverkusen,DF,0,6.628877841
0,0.5,0.0234375,0.043670886,0.015777778,0.012903226,0.014245014,0.065934066,0.010314112,0.319148936,0.035971223,0.333,0.556,0.055555556,0.861,0,0.019047619,0.047619048,0.035358949,0.027972028,0.065934066,0.053921569,0.031760859,0.045407989,0,0.004701142,0,0.002666667,0,0.050481086,0,0,0.034505788,0.011494253,0.055555556,0.079268293,0.322751323,0.182,0.033546153,0.085714286,0.04950495,0,0.455823293,0.002538071,0.039473684,0.005714286,0.032960565,0.182,0,0.030769231,0.009661836,0,0.055555556,0.015497553,0.895,0.033918406,0,0.041666667,0.005555556,0.037735849,0,0.044961735,0.054662379,Carlos Alcaraz,Juventus,MF,0,6.029664584
0.052631579,0.25,0.03125,0.050632911,0.016888889,0.035483871,0.008547009,0.032967033,0.005625879,0.335106383,0.079136691,0.385,0.538,0.011111111,0.769,0,0.00952381,0,0.014044635,0.013986014,0.032967033,0.083333333,0.018682858,0.023898942,0,0.001343183,0.029411765,0.002111111,0.18,0.043297746,0.068181818,0.12,0.021593945,0.011494253,0.011111111,0.024390244,0.338624339,0.412,0.020993399,0.014285714,0.099009901,0.43,0.228915663,0.010152284,0.026315789,0.045714286,0.011183049,0.167,0,0.030769231,0.014492754,0,0.025252525,0.008972268,0.455,0.017314991,0,0.041666667,0.005555556,0.078616352,0,0.040497449,0.045016077,Gift Orban,Lyon,FW,0,5.878101449
0,,0,0,0.001111111,0,0.061253561,0,0.21331458,0.340425532,0.007194245,1,0,0,0.99,0,0.014285714,0,0.113222845,0,0,0,0.047174218,0.00102424,0,0.224311619,0,0,,0.095096876,0,0,0.087934105,0,0,0,0.343915344,,0.094037442,0,0,,,0,0,0,0.10064744,1,0,0.005128205,0.004830918,0,0,0.13050571,0.519,0.084440228,0,0,0,0,0,0.103316327,0.067524116,Stefan Ortega,Manchester City,GK,0,5.649694375
0,0.667,0.015625,0.029746835,0,0,0.002849003,0,0.004219409,0.340425532,0.028776978,0.5,0.375,0.011111111,0.815,0,0.00952381,0,0.007791887,0,0,0.019607843,0.010275572,0.009559577,0,0.000671592,0,0,0,0.017859497,0,0,0.010463045,0.011494253,0.011111111,0,0.343915344,0.5,0.007142084,0.014285714,0.079207921,0,0.240963855,0.002538071,0.013157895,0.022857143,0.00765156,0,0,0,0,0,0.01010101,0.004078303,0.6,0.009013283,0,0,0,0.028301887,0.011494253,0.017857143,0.01607717,Ben Doak,Liverpool,FW,0,4.826754691
0.052631579,,0.01171875,0.009493671,0.076888889,0,0.008547009,0,0.006094702,0.340425532,0.007194245,0,1,0.022222222,0.882,0,0.023809524,0,0.005510664,0.013986014,0,0.004901961,0.007006072,0.006828269,0,0.002014775,0,0,0,0.012916831,0,0,0.006010686,0,0.022222222,0.018292683,0.343915344,0,0.011037766,0,0,,0.441767068,0,0.006578947,0.005714286,0.006474397,1,0,0.005128205,0.004830918,0,0.015151515,0.001631321,0,0.006641366,0.012987013,0,0,0.009433962,0.011494253,0.007653061,0.009646302,Valentin Rosier,Nice,"DF,MF",0,4.440802025
0,1,0.00390625,0.003164557,0.074111111,0,0,0.010989011,0.000468823,0.340425532,0,1,0,0.011111111,0.9,0,0,0,0.002514842,0.006993007,0.010989011,0.004901961,0.004203643,0.004096961,0,0.000671592,0,0,0,0.005733491,0,0,0.00333927,0,0.011111111,0,0.343915344,0,0.006817444,0.014285714,0.01980198,,,0.002538071,0.006578947,0,0.002354326,,0,0.01025641,0,0,0.005050505,0,,0.003083491,0,0,0,0,0,0.004145408,0.01607717,Reda Belahyane,Nice,MF,0,3.833636097
0,,0,0.000632911,0,0,0,0,0.000468823,0.340425532,0,0,1,0,1,0,0,0,0.001030673,0,0,0,0.001401214,0.001365654,0,0,0,0,,0.000461315,0,0,0.00111309,0,0,0.006097561,0.343915344,,0.000541067,0,0,,,0,0,0,0.001177163,1,0,0,0.004830918,0,0,0,,0.001185958,0,0,0,0,0,0.000637755,0,Lucien Agoume,Inter,MF,0,3.705284979
0.052631579,1,0.00390625,0.00443038,0.051333333,0,0,0.010989011,0.003750586,0.340425532,0.021582734,,,0.022222222,0.923,0,0.014285714,0,0.005730541,0,0.010989011,0,0.005604858,0.007511096,0,0.002014775,0,0,,0.006722025,0,0,0.006455922,0.011494253,0.022222222,0.012195122,0.343915344,,0.005627097,0,0,,,0.002538071,0.006578947,0,0.004708652,,0,0.005128205,0,0,0.015151515,0.004078303,0.6,0.005455408,0,0,0,0,0.011494253,0.007653061,0.009646302,Marc Casado,Barcelona,MF,0,3.561472324
